source_path	destination_path	size_bytes	sha256
cadmin/tests/test_leaderboard_views.py	studio_courses/tests/test_leaderboard_views.py	6021	c2c3229273b02fa0a0dea87b73edab9231f6e324ec9afd210ac9fde00a116f8f
cadmin/tests/test_project_action_views.py	studio_courses/tests/test_project_action_views.py	6498	6af14a587de1bb265d42262059e341c6c0c11cad049c5d6772411ab3da3ad0be
cadmin/tests/test_project_submission_edit_views.py	studio_courses/tests/test_project_submission_edit_views.py	2511	ec29fc88f9f0ee8a65c774a98058f8d6a0f5369483fcc972e681e364d25d5a9a
cadmin/tests/test_project_views.py	studio_courses/tests/test_project_views.py	4727	ae0dfd442cb53b7ec1f8abee47fc0188f21b2f5b1f646587c3b79740a339d3c7
cadmin/tests/test_view_models.py	studio_courses/tests/test_view_models.py	7028	0c67794077ede6d815889584d6733ad270b47c982b1583bcc831f828b159f39f
cadmin/urls.py	studio_courses/urls.py	4376	673109e07eea850f8a61b57440acc27292247476d9db4fcf2eb871d4976c702c
cadmin/views/__init__.py	studio_courses/views/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cadmin/views/campaign_datamailer.py	studio_courses/views/campaign_datamailer.py	5929	7e65a5b2f771e6f0893cd8481f5f00037401f9bba2428632d1a68c74204d29c3
cadmin/views/campaign_forms.py	studio_courses/views/campaign_forms.py	3944	2f1317564cc56d2b608f1ad1aac3da027034a69fef2774798f00f5057969d2ac
cadmin/views/campaign_metrics.py	studio_courses/views/campaign_metrics.py	553	bfbcb51585a8398c23720337bea5de1f43aa948fc06b3779f6bf01f85b891fdd
cadmin/views/campaign_registration_list.py	studio_courses/views/campaign_registration_list.py	2902	1ee8d89bf00cdf050c727197fa2fad0d805649d0f66831df55f7288d958465ed
cadmin/views/campaigns.py	studio_courses/views/campaigns.py	3049	dbad6a957eacf53bd1b101d090a3576863f6c7b2b6010276f7443d519cd4cc28
cadmin/views/course_admin.py	studio_courses/views/course_admin.py	4419	cf4207f5b070af3e72b9d4699bda627588a26ffe32b1b34462c0ff58db163afa
cadmin/views/datamailer.py	studio_courses/views/datamailer.py	1111	d1c3d9bb630cecad1dafa4b48cc42382934ccd62788bec35d69d5ad1df0742a7
cadmin/views/datamailer_events.py	studio_courses/views/datamailer_events.py	2617	13e3145659a1e2dd1696c09e88bf93ea851e3c53c6ade38b262442e654b18efc
cadmin/views/datamailer_operations.py	studio_courses/views/datamailer_operations.py	3082	c7644cd7c72009990e9286b61200f61217fa49435bda3b3897ecf248d5553283
cadmin/views/datamailer_outbox_operations.py	studio_courses/views/datamailer_outbox_operations.py	1230	e9c68b3abe111e1c26abb1803b49ddba05a2f722264d12f274e07ad40acc4dfb
cadmin/views/datamailer_send_audits.py	studio_courses/views/datamailer_send_audits.py	2004	a16afecddb7f439fa485d571e66e3f4a2374faf1a298faa86992391c1eb940e5
cadmin/views/enrollment.py	studio_courses/views/enrollment.py	2263	031e7f6c4607f143181cfbad9ee75230bbdd0a4ff141427bc2c8de5c336f37e6
cadmin/views/enrollment_complaints.py	studio_courses/views/enrollment_complaints.py	3116	180b4755d4c95036f34b672bf75a00e76ac129efa8b162badaa4f3536a24d19f
cadmin/views/enrollment_edit.py	studio_courses/views/enrollment_edit.py	2676	4f7c8617e1c39a48826e49b51985b8b61d569da44ef620aae53c2e48f1cea2a2
cadmin/views/enrollment_list.py	studio_courses/views/enrollment_list.py	1281	d8fd186c235ac3e4df6533de22fc98e5a8594f76d550c15d9b9a9b4fdf085848
cadmin/views/helpers.py	studio_courses/views/helpers.py	1856	4b317a62bda16c3cd6d5d0af7d801fc5a1117b7ea913894b6252342766587205
cadmin/views/homework.py	studio_courses/views/homework.py	8463	1b96f102ba0dec60148ba66f6d7227ffddbce6e311637fe6e147e04fb9a08b59
cadmin/views/homework_submission_edit.py	studio_courses/views/homework_submission_edit.py	5004	369601ebed22914e1eea6cf5e18d44a9f95576caeb9094fd95b606cfa54b0797
cadmin/views/homework_submission_list.py	studio_courses/views/homework_submission_list.py	1745	0aca34a91609a52693b1685ec253d1ce7dbab585c63bd9dcbd062fed96ef98c7
cadmin/views/observability.py	studio_courses/views/observability.py	1011	2365fcb6241a0c088201eabf580e65abf7d3a6cb2661de7d09a53ebecb9f4642
cadmin/views/project_submission_edit.py	studio_courses/views/project_submission_edit.py	3365	99158b7c084816f9cae89eae70ac78a4ccf8594a39a28698a82e8958dbe8fe60
cadmin/views/project_submission_list.py	studio_courses/views/project_submission_list.py	2472	e60be7265d8942c3ce44990da12387ab3c057a55990400691abe0f5c1a1c4c96
cadmin/views/projects.py	studio_courses/views/projects.py	4953	5457e65780779775b9081b20ce7c6d34b2ea165b463dcc3f8ddee3d42b175541
cadmin/views/view_models.py	studio_courses/views/view_models.py	6029	d1b4ce57506d4a26324045e2454f36a0749d320929a0c103d167e45393ea1bd4
course_management/__init__.py	course_management/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
course_management/asgi.py	course_management/asgi.py	411	6a23768d90ebddab513781f0808a35650f4ac67606305779bfc33a656b5c2ef1
course_management/context_processors.py	course_management/context_processors.py	455	bd63ee9432b62725943dfd0d3b8966584f66354403497d31bf54dca9ad55baa2
course_management/datamailer/__init__.py	course_management/datamailer/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
course_management/datamailer/campaign_operations.py	course_management/datamailer/campaign_operations.py	3651	27c498a455041f172a202749bc4a74d6671baa4539bdce75a9c566d497792618
course_management/datamailer/client.py	course_management/datamailer/client.py	5102	3129263bff2912cd6853e1ed7e22fe10879b5b5faa0276cb4b3cb478e69c330f
course_management/datamailer/client_campaigns.py	course_management/datamailer/client_campaigns.py	2854	82b495052d2bda8d3a6abda97c09c7928861e98b493b2e926deafeab360c1231
course_management/datamailer/client_contacts.py	course_management/datamailer/client_contacts.py	3224	df1b38d01fd05273176996432f4815199e53bc0aa007f38fe366a55720cd2f7c
course_management/datamailer/client_recipient_lists.py	course_management/datamailer/client_recipient_lists.py	4856	3f64a4597038abf1cc057ebf366dcac79d3cddb9ffbf2fbba06e2733e0ee50a3
course_management/datamailer/client_transactional.py	course_management/datamailer/client_transactional.py	876	86636ce343b551c5a75d02fd31ffa02d3a9f783e3f9de0f5e302f207a951c54f
course_management/datamailer/client_types.py	course_management/datamailer/client_types.py	338	adf2899986b0b84e9fb8a6a04206b4a4033cf44253d91836a490cbdd6e845a01
course_management/datamailer/keys.py	course_management/datamailer/keys.py	2014	1cac40ca101667da45df15d2598eb48c635e91ef7933dfc899cea088c8076510
course_management/datamailer/payloads/base.py	course_management/datamailer/payloads/base.py	4542	4d68a4380abed44fed02ffc2f69983882c46308627588803e11933114c9d8167
course_management/datamailer/payloads/bulk.py	course_management/datamailer/payloads/bulk.py	205	784bd87f78f17136db8f9cb3ddb83e93606aa8a9c06cace8c8fb1c57ce29352c
course_management/datamailer/payloads/certificate_availability.py	course_management/datamailer/payloads/certificate_availability.py	3662	a622a5414e74a2848928a869e9db86e358ac4ae256c62a5b18382fa88e400809
course_management/datamailer/payloads/course_graduates.py	course_management/datamailer/payloads/course_graduates.py	3240	7bd2f9fb09db61c36b0ba2aa01a8e1474173d28a5f13c9644961be64b68f06e3
course_management/datamailer/payloads/homework_scores.py	course_management/datamailer/payloads/homework_scores.py	2526	ab01590cbacf81135e4ce461ab3d55afe8279d2665244bb96b843ffc7c874251
course_management/datamailer/payloads/peer_review.py	course_management/datamailer/payloads/peer_review.py	5267	53d54b6b944cd3b937ce73e7bf127efff49a127f9a1239df0a352b4d1bfbc638
course_management/datamailer/payloads/peer_review_members.py	course_management/datamailer/payloads/peer_review_members.py	6468	44bfed4e1963b9848a825a332c7bd5fee20e18eb2684b15ff80ae81b248b8de9
course_management/datamailer/payloads/project_outcomes.py	course_management/datamailer/payloads/project_outcomes.py	3380	af9497317c7561e6567133c583a3a42fadb752001b60d0eefc18c6129d2f1816
course_management/datamailer/payloads/project_scores.py	course_management/datamailer/payloads/project_scores.py	3219	56b32cf06b2d1a2c8678ff6b82a39d1b94f823a4e1258f05e22cba7776acf18c
course_management/datamailer/payloads/registration_campaigns.py	course_management/datamailer/payloads/registration_campaigns.py	2071	29b423c340819f4c8126306177785eb86ea0613f57434dbe739b9dd38558b9ae
course_management/datamailer/payloads/registration_common.py	course_management/datamailer/payloads/registration_common.py	166	d4d80b6a8206dcab068f6d9e41d70d6ed7fe4001ad246c423d8fcef2ebcf3231
course_management/datamailer/payloads/registration_confirmations.py	course_management/datamailer/payloads/registration_confirmations.py	5089	b415d95b8774a7207d17c96cf0919d62abca9ade2ee352aa8fc466cbb7b4d534
course_management/datamailer/payloads/registration_contacts.py	course_management/datamailer/payloads/registration_contacts.py	807	2b018cfaace2400140a8bf4cf7bde0c13a02150d4ac13cb03c2e254afb8409ca
course_management/datamailer/payloads/registration_members.py	course_management/datamailer/payloads/registration_members.py	2054	d3306522ebdf3f0bfa2411e3f209ea71e0ed4cacf690032eb0a7b1227a3d4c48
course_management/datamailer/payloads/score_members.py	course_management/datamailer/payloads/score_members.py	2629	431b2dd492e446da873e3a8895c287b601c735cea3711d84aa0f5500e34d5778
course_management/datamailer/payloads/score_notifications.py	course_management/datamailer/payloads/score_notifications.py	1415	234c1d1e029212a7c754ceb7599c55eb2c61fd211d5c1bf30e421f7e0cf5c5fe
course_management/datamailer/payloads/send.py	course_management/datamailer/payloads/send.py	4951	22b252530d979c5de381984cae550673c83b76b9949c4d3f0456531084316a8a
course_management/datamailer/payloads/submissions.py	course_management/datamailer/payloads/submissions.py	5407	265343f58159362ddfe8500f6ab61c74677f3656672312d0788b4cf00caaaf8d
course_management/datamailer/payloads/urls.py	course_management/datamailer/payloads/urls.py	292	1d52c5260cad20ab518a2f11f5fb7334aee6ffc1ce94ce17de48d2ecda9e68ba
course_management/datamailer/preference_categories.py	course_management/datamailer/preference_categories.py	3135	24840b082880d7726c0a75aa0cd440b4dfbad860507c7b90907e45dd56313f37
course_management/datamailer/preferences.py	course_management/datamailer/preferences.py	2434	d8c9282b5a9bfefc687dbc89e835b99e26b5cd6eea87baca0aca27a906de5766
course_management/datamailer/recipient_list_audit.py	course_management/datamailer/recipient_list_audit.py	3631	7789814a7cadca2a249c9e56a73bc0589678a3b695f2dd8ce8cc758c4d7a3155
course_management/datamailer/recipient_list_batches.py	course_management/datamailer/recipient_list_batches.py	2023	022b5fe709a72c972f37f0aabe25addcda32e30d648ec4058f834bb2c73fc751
course_management/datamailer/recipient_list_drift.py	course_management/datamailer/recipient_list_drift.py	2400	79623e8931db1798bca5121569c97b0d9ab981c983b3b18cb034c36408595700
course_management/datamailer/recipient_list_import_jobs.py	course_management/datamailer/recipient_list_import_jobs.py	5288	7a083375d848e8585021f9c51b68018b96a5b18be6862d3121c21e180401d774
course_management/datamailer/recipient_list_imports.py	course_management/datamailer/recipient_list_imports.py	4108	c4c1e69bb192544987a5d36694714605e5b42f92e2652176c922c7bab200c959
course_management/datamailer/recipient_list_sources.py	course_management/datamailer/recipient_list_sources.py	4374	f7f9fa3a1994eb38f7afb1690da1aaa6f72c8d4a3f7c0e16d6bf1e95f12ae2b8
course_management/datamailer/recipient_list_sync.py	course_management/datamailer/recipient_list_sync.py	3038	a53e07657deb9c8acb3df0907a626f4d755cd2766a397441e710524f66a42ce5
course_management/datamailer/status_output.py	course_management/datamailer/status_output.py	4651	4d6dae7dc75876f3d535cb258fe81d5fb44ec6062ec35b47d040637f0b54fb3e
course_management/datamailer/sync/__init__.py	course_management/datamailer/sync/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
course_management/datamailer/sync/audit.py	course_management/datamailer/sync/audit.py	4229	7ae398357353a55a2bebe82908db2666930b5bcd295edc2f54d965a27f1c444a
course_management/datamailer/sync/bulk.py	course_management/datamailer/sync/bulk.py	1694	1da783cfb1abd4f6dc77f0f022deb0c8ecbc39c9f958ad56304fa46f35a20ce2
course_management/datamailer/sync/certificates.py	course_management/datamailer/sync/certificates.py	3925	7625583acd42b9fa5ee8a875b0cb757825dd0183331e6731bd60fa0874071bbd
course_management/datamailer/sync/contacts.py	course_management/datamailer/sync/contacts.py	2839	90707f8ff76b7cd987168656b0c824741a7bb426a071d34e72d263f34f1a6372
course_management/datamailer/sync/membership_events.py	course_management/datamailer/sync/membership_events.py	2696	dc4df13ac74c02bc40fa70c020ac6802dbcf4387d4d57feb573eb7f944f0208a
course_management/datamailer/sync/membership_removals.py	course_management/datamailer/sync/membership_removals.py	2791	6c3094d55a2ca28ff0ab8a92137d95db72d4664087af884e266cf7d510816ac1
course_management/datamailer/sync/memberships.py	course_management/datamailer/sync/memberships.py	4155	768245a84537b3ea31ceefe1ac4567c6b02fb6d69bb44e7c9538e9b2fe29fd2b
course_management/datamailer/sync/notifications.py	course_management/datamailer/sync/notifications.py	410	2d09634003f52a6b503632154b616d3d90c341e1a625ed657be6ead6d5b6eb4b
course_management/datamailer/sync/peer_review_notifications.py	course_management/datamailer/sync/peer_review_notifications.py	2402	b7b14c864fdac8f8e4dfbcf2b5e85f7548a742e6c4907ca70a4dde92cccd11f4
course_management/datamailer/sync/recipient_list_send.py	course_management/datamailer/sync/recipient_list_send.py	2655	471fc63429ff317e887f9151be3f795b87cb6a6dde2d6cc6eaecb7e2291bbe49
course_management/datamailer/sync/score_notifications.py	course_management/datamailer/sync/score_notifications.py	4777	9de50616108400c33c32075ad75b2fcb19a520f3554168a3b1f2fb859ac4328e
course_management/datamailer/sync/status.py	course_management/datamailer/sync/status.py	2005	d855590094adaa3495bca2b1d7dd806d5786e814ea37d5d513fa651e2bf41af0
course_management/datamailer/sync/transactional.py	course_management/datamailer/sync/transactional.py	1975	94a57f99d4ad14a84048e59396da09c883c54fe8914d4a926eee7ea0f242cb06
course_management/datamailer_outbox.py	course_management/datamailer_outbox.py	1869	6a83e7c8a8bca48a3967ac15296605009cb01a0cb32d5fe32957e4f4053a54a8
course_management/datamailer_outbox_dispatch.py	course_management/datamailer_outbox_dispatch.py	4515	0f5e4521dcf11c794c1dc3db513f03620fd5c6eeef6ad3b2bbb36cf3cc44427c
course_management/datamailer_outbox_retry.py	course_management/datamailer_outbox_retry.py	1028	9eff83c6bacf1b1ca20fa6d455643244b6c43a8ae1b2ace53eb46d5a33c05d50
course_management/datamailer_outbox_runs.py	course_management/datamailer_outbox_runs.py	3289	3c3ade1204a563e8164a6d9136aeae8a6a49789448e98344e6089bc1b8adcc98
course_management/datamailer_outbox_senders.py	course_management/datamailer_outbox_senders.py	1865	030859a4a312805ba019b2184d29972f8a33a492915df2944afaa5f4d497f6f7
course_management/datamailer_outbox_status.py	course_management/datamailer_outbox_status.py	1656	597d975acee3bf68414a47df8e6701ef1cc8c83193d85bfade34885e1bddd76e
course_management/datamailer_templates/README.md	course_management/datamailer_templates/README.md	1521	64e5dfb1b918f990d81b344f45a1bbe63f8b87bb87fb9447cf18052d62c02295
course_management/datamailer_templates/definitions/certificates.py	course_management/datamailer_templates/definitions/certificates.py	2113	2fd6120572b9ee2642a9df1a873b30348366840bb1a3b0987a193d8dded38431
course_management/datamailer_templates/definitions/common.py	course_management/datamailer_templates/definitions/common.py	1276	47a7ebae782db7afcc9f8cad2b51862eedd1431a77463819f336fe726a67a6c4
course_management/datamailer_templates/definitions/peer_review.py	course_management/datamailer_templates/definitions/peer_review.py	5265	d21e3aabe251dd924b31817229e57e8c7472ef3e40967df642a4f7912fb476ff
course_management/datamailer_templates/definitions/registry.py	course_management/datamailer_templates/definitions/registry.py	865	a77f855e549e21db934c03f0e65c43213e2f08d5e19ac057da54cf68720467ce
course_management/datamailer_templates/definitions/reminders.py	course_management/datamailer_templates/definitions/reminders.py	2379	0525c7cbe4ba95f005f48a189cd5f1ddf641b145f7841dbb9f58fa34a91073c8
course_management/datamailer_templates/definitions/scores.py	course_management/datamailer_templates/definitions/scores.py	10046	3e6bf2fb45f45273cc24002f331a419cfc8a7baf6b179118a9e9f1ad26c7d89c
course_management/datamailer_templates/definitions/submissions.py	course_management/datamailer_templates/definitions/submissions.py	7908	afc5823e585ad8f89ec434092a5e6b4ceecf0e43e777e06bf3a53e2d8c238d34
course_management/deadlines.py	course_management/deadlines.py	776	1002162cd431388ef28c700fb8c099de0e8286c0bde91e887c5bdeb24877cc76
course_management/email_templates.py	course_management/email_templates.py	490	4ed99220ca51bab7a57fa1fbc5eae6c8253e012a079f6d734c4d0309917059fb
course_management/middleware.py	course_management/middleware.py	871	ff9a530510331002a1862057e072a62f0f77b662e2f2cdb990e8e6e79cf6c173
course_management/observability/__init__.py	course_management/observability/__init__.py	143	a7e6f406b2a8ebe9f0e7b4584118e839a1e86804ebda399fc919d9fd2820ffd5
course_management/observability/cloudwatch.py	course_management/observability/cloudwatch.py	1792	516e1f689665e4385a565db4421cf13d6e9c86e9e1af3f435aa3896549c7c5ad
course_management/observability/cloudwatch_dashboard.py	course_management/observability/cloudwatch_dashboard.py	8098	1ffca15a4118c560ef0480c3d14df885e73c9940f2e07d8c5021638420565b5e
course_management/observability/events.py	course_management/observability/events.py	5018	6a2a2ff68b09112aff4afa28f422ed9b5efdcbf05409e8c9abf64c72dce40f2b
course_management/settings.py	course_management/settings.py	12053	9c84179191baa5b16249e3a67969ef523678d52a2c6ff3442ed2d7543674c645
course_management/urls.py	course_management/urls.py	555	344982aa138e86557a918cde847b246c8c88c0a1da7698fefbfebf35a06b39a7
course_management/wsgi.py	course_management/wsgi.py	411	5dbccfc920f97b85af2f38d252e2ba1f35034afca35ef6ce455083f03dea3e6b
courses/__init__.py	courses/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
courses/admin/__init__.py	courses/admin/__init__.py	64	62256d6ffa8d1c5ae007b82b5b9f67744b44b1ee6fa60021e0c77b97a50e8f80
courses/admin/course.py	courses/admin/course.py	7523	4c926b7f232348b19d9fb8081289e606f1238b843c3c11e50af90e6a1e903ccd
courses/admin/homework.py	courses/admin/homework.py	3637	a662e2d319d398c571f79e8b73d559317dab1c5d6ca77cac47d874241ff4bf91
courses/admin/projects.py	courses/admin/projects.py	2490	4b894e0f5be17edb94297dac9a9df38c9af98b8cbc0cd058b55e908da73d8523
courses/admin/wrapped.py	courses/admin/wrapped.py	1013	c30061dca189e21177c5f46d30e151d6e282f7a0012d851e63a2744289e76cba
courses/apps.py	courses/apps.py	213	8fcd6d6b2e998b83d5440a6ab605de2c5ce9f750029f4c60b7520f8ffd98ee26
courses/assignment_statistics.py	courses/assignment_statistics.py	4291	25be1225921047598b83fcd5f84313d85f2619983da2d4b29e4e4e9d2d02cb0e
courses/countries.txt	courses/countries.txt	2389	3c8055f1e21c59917c1877fbcd406fa6a1e697bf42acd06423ce32fb58967336
courses/deadline_reminder_events.py	courses/deadline_reminder_events.py	5010	cec341a6d2e964ee96d710f8fdb2193b85d442db22ccba20487e81bdf7e46528
courses/deadline_reminder_items.py	courses/deadline_reminder_items.py	3504	741bbf9d63806d63f75de9a2b0ff1686e0735f03fd98315418f008b9dad57bf5
courses/deadline_reminder_members.py	courses/deadline_reminder_members.py	2853	192e0be4d3925f6ddc6c15fc715dd595ce5158174b611ad4010a34860dd5d0fa
courses/deadline_reminder_payloads.py	courses/deadline_reminder_payloads.py	4392	a9007ab6578e29161f432a71793bea855318c560af14ed68eecd9f66f84e4357
courses/deadline_reminder_queries.py	courses/deadline_reminder_queries.py	4388	4045cefa85def53a8bcd2081e83e8d437d653858be3106f7a02500d7b5dc3ba3
courses/deadline_reminder_specs.py	courses/deadline_reminder_specs.py	1436	6fa1691b5b295f8f3b09a1cc725cf8acc096795b3148b8dba73e02969395be7a
courses/deadline_reminder_types.py	courses/deadline_reminder_types.py	1324	4ded4e151fcae796c6effa778d7fa8ebb727737e73b9d3b45f1fd49b3f784cf6
courses/homework_answer_checks.py	courses/homework_answer_checks.py	3829	4eefceed3fd07fb5e6136dd2ceeda9feeac6f61907dd08310ceaff1e033a829b
courses/homework_correct_answers.py	courses/homework_correct_answers.py	2573	5e6d572b58f6eafe40e0e9684c7a08ff59550c2a5af3f1cada0fd38ca7e80412
courses/homework_question_stats.py	courses/homework_question_stats.py	3433	493389f521dd58b668c49760c3b328aa953a2b1278d527248cbd60373e40f583
courses/homework_score_calculation.py	courses/homework_score_calculation.py	2016	f203e56310a809dfa943bdbf169939eb4b89929481054e08b6eb9e315f70718b
courses/leaderboard.py	courses/leaderboard.py	2655	7d3327d496ff03180b21d567ec94e3bb94008e06d74869ed641fe9b9a83b8ad1
courses/management/__init__.py	courses/management/__init__.py	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
courses/management/commands/__init__.py	courses/management/commands/__init__.py	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
courses/management/commands/audit_datamailer_recipient_lists.py	courses/management/commands/audit_datamailer_recipient_lists.py	4948	1470040f1121a2e63ef1d1653039728699dcabc0cb725df409c7fb16089b4c78
courses/management/commands/datamailer_campaign.py	courses/management/commands/datamailer_campaign.py	5370	3f0fe3b8757c9bd9816a2f87c3eb30a2150ca9d3d0cb9c20a9c89ac599bcf19d
courses/management/commands/datamailer_status.py	courses/management/commands/datamailer_status.py	2357	d0dac828912b3f9312c73456ecd51ae73d9da7f75da0078b4b7bb09a6632a8cb
courses/management/commands/preview_peer_review_email.py	courses/management/commands/preview_peer_review_email.py	5316	8ac924100550a702afa242604cbb0add25459ab85df14469cfbab8cecb2a7667
courses/management/commands/send_deadline_reminders.py	courses/management/commands/send_deadline_reminders.py	5523	50546ac8a5f285918d6b43dfecad8adec13912636924d4d02bcbe78a9b8e014c
courses/management/commands/sync_datamailer_contacts.py	courses/management/commands/sync_datamailer_contacts.py	5652	ddde200cc288f7bd339ff0a91fc6c52fab051d270cdd286af56246d3dc37929d
courses/management/commands/sync_datamailer_recipient_lists.py	courses/management/commands/sync_datamailer_recipient_lists.py	6678	6bc77050f8732f1b56a2265d6d96b03c61513826eaae8187aaf03ec01322cce2
courses/management/commands/upsert_datamailer_templates.py	courses/management/commands/upsert_datamailer_templates.py	3019	75ca5650b470f1f458d645b618027b4ee7663238901b72b9c20602af70464807
courses/migrations/0001_initial.py	courses/migrations/0001_initial.py	19246	e904d5cd75aed95442f7c0dc6298fc7f3f9c2540305b3709ab4efb2a7d1e434b
courses/migrations/0002_alter_enrollment_student.py	courses/migrations/0002_alter_enrollment_student.py	603	c8c65468dd1ae5bfbdca343e1411f6df839b57d70ef1cafd4039f93d686df672
courses/migrations/0003_replace_commas_with_linebreaks_in_possible_answers.py	courses/migrations/0003_replace_commas_with_linebreaks_in_possible_answers.py	598	99cb2719ea943cb585c01c6fc3c6e6df0ffc84677593520cff67636a7969319b
courses/migrations/0004_update_correct_answer_indexes.py	courses/migrations/0004_update_correct_answer_indexes.py	2155	be6a45f38f50b90de862a0f7182bb427d461b5a1f575a28f51930eae68d65212
courses/migrations/0005_update_answers_with_indexes.py	courses/migrations/0005_update_answers_with_indexes.py	2290	da6ede7d56831f0b73f1b8bdf2fa62132162d0c0a0f1cf5a6feb3edda74c123c
courses/migrations/0006_course_first_homework_scored.py	courses/migrations/0006_course_first_homework_scored.py	830	22fe9602784e42bc7f9be518936cc2580191c9651ca3cf565caabe4308f74ac1
courses/migrations/0007_enrollment_position_on_leaderboard.py	courses/migrations/0007_enrollment_position_on_leaderboard.py	438	0f59d2a2dbd333e1e4c97b634a4f3598603afee27926c09c42c2cc3aa550f98d
courses/migrations/0008_remove_answer_student.py	courses/migrations/0008_remove_answer_student.py	346	9dbb6051290e15fb37ed9de4a814dd031749796e8c093233edefed7304759819
courses/migrations/0009_rename_comments_peerreview_problems_comments_and_more.py	courses/migrations/0009_rename_comments_peerreview_problems_comments_and_more.py	2350	2e549eeb7945642d751d6e174411c779f45972af091bc31c1b344a606d28b019
courses/migrations/0010_remove_reviewcriteria_max_score.py	courses/migrations/0010_remove_reviewcriteria_max_score.py	375	5923ea4e08fb89476db8a3320c338422e0a286cd9e93dd400bbcefb6ef1e6171
courses/migrations/0011_alter_enrollment_position_on_leaderboard.py	courses/migrations/0011_alter_enrollment_position_on_leaderboard.py	446	ac77e6ed399335d8c1b73651e77a37393960cd1715c3e5582f3b7a11bc854cfe
courses/migrations/0012_project_points_for_peer_review_and_more.py	courses/migrations/0012_project_points_for_peer_review_and_more.py	2843	0df46072fa07905fb872f8691f88ba32a3024b7bf198167c032d9e65f9296906
courses/migrations/0013_remove_homework_is_scored_homework_state_and_more.py	courses/migrations/0013_remove_homework_is_scored_homework_state_and_more.py	1090	623f18c5ec2a13a6d281f71fc22ef3f9494ea52416ed12b3ff2631ef5987c137
courses/migrations/0014_alter_projectsubmission_github_link_and_more.py	courses/migrations/0014_alter_projectsubmission_github_link_and_more.py	1486	9c080ab225d7e89b114e62a73fd4a5172f2d59c9b40a17c63c9f445b07b1e452
courses/migrations/0015_enrollment_certificate_url.py	courses/migrations/0015_enrollment_certificate_url.py	448	8278f45bd3a6538045b25805b00ad4301fe49d3970c73aca2075265f2cfbd914
courses/migrations/0016_enrollment_about_me_enrollment_github_url_and_more.py	courses/migrations/0016_enrollment_about_me_enrollment_github_url_and_more.py	3481	02a6548fa74e9502e5755ab78cecfdaea53e3a1f06526ace58b822f832af02de
courses/migrations/0017_alter_projectsubmission_learning_in_public_links_and_more.py	courses/migrations/0017_alter_projectsubmission_learning_in_public_links_and_more.py	3841	10729e3521f870c568eb33278a1c63499907bf454d6d310d45e2688068cb9e3f
courses/migrations/0018_course_finished.py	courses/migrations/0018_course_finished.py	475	4909a80e910ba76a25f8095ccb60d139fdee58b561fc697260f7f1e3862422c8
courses/migrations/0019_remove_homework_problems_comments_field_and_more.py	courses/migrations/0019_remove_homework_problems_comments_field_and_more.py	597	8d98a60b8c7bededbd9cd6bce7c459aac948b7e1c1e4b51f568371ab1f1285d4
courses/migrations/0020_remove_project_points_to_pass_and_more.py	courses/migrations/0020_remove_project_points_to_pass_and_more.py	611	44ccd7871a16ecc3c6bddc691e556a30d33242794e37c629894dae708adda3d7
courses/migrations/0021_course_min_projects_to_pass.py	courses/migrations/0021_course_min_projects_to_pass.py	481	f3fc2deb23965ca93a1157fe9cc52acde616605e3239a1acd1bc7c65bfea2671
courses/migrations/0022_projectstatistics.py	courses/migrations/0022_projectstatistics.py	3988	7bb2cb359d62177bffb4f086a2726cb0e9d553522854760b0a08b8e2862c74a5
courses/migrations/0023_course_visible.py	courses/migrations/0023_course_visible.py	508	f58515e823134da909fa85332b38e1b39c04a28d78d73ba5eb7b71c63f2adb56
courses/migrations/0024_alter_question_question_type.py	courses/migrations/0024_alter_question_question_type.py	496	cb9d85f2d9ec9e95128c4cd5299df209658ce14bcfb8557524ee90ffc9e7ee14
courses/migrations/0025_add_wrapped_statistics.py	courses/migrations/0025_add_wrapped_statistics.py	3460	43fd08af9dd94c33eacbcc3176fc7ff43d3d608e3b844f294c3cb41592f44540
courses/migrations/0026_enrollment_disable_learning_in_public_and_more.py	courses/migrations/0026_enrollment_disable_learning_in_public_and_more.py	845	e9e2a99a50d1b18c90a8d111a9ce457b4e9ba98be95d3b8475f4d3e042a2d330
courses/migrations/0027_homework_instructions_url_project_instructions_url_and_more.py	courses/migrations/0027_homework_instructions_url_project_instructions_url_and_more.py	1210	7c5eea80952b47b09868fc5c7da89131048471693f714ff4f62059ffdf329f4c
courses/migrations/0028_leaderboardcomplaint.py	courses/migrations/0028_leaderboardcomplaint.py	1773	79d8aa9c3df083bd56dd3416eb018110c84560c0e22b59144e2262410ce9dd47
